iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,case_fatality_rate,new_cases_7day_avg,new_deaths_7day_avg,new_vaccinations_7day_avg
BRA,South America,Brazil,2020-01-03,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-04,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-05,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-06,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-07,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,-723.7,-0.65,-0.65,-3.394524,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,,0.0,0.0,0.0
BRA,South America,Brazil,2020-02-27,1.0,1.0,0.143,0.0,0.0,0.0,0.005,0.005,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.14285714285714285,0.0,0.0
BRA,South America,Brazil,2020-02-28,1.0,0.0,0.143,0.0,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.14285714285714285,0.0,0.0
BRA,South America,Brazil,2020-02-29,1.0,0.0,0.143,0.0,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,2427.8,1.14,3.12,11.387628,0.0,0.14285714285714285,0.0,0.0
BRA,South America,Brazil,2020-03-01,1.0,0.0,0.143,0.0,0.0,0.0,0.005,0.0,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,5.56,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.14285714285714285,0.0,0.0
BRA,South America,Brazil,2020-03-02,2.0,1.0,0.286,0.0,0.0,0.0,0.009,0.005,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.2857142857142857,0.0,0.0
BRA,South America,Brazil,2020-03-03,2.0,0.0,0.286,0.0,0.0,0.0,0.009,0.0,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.2857142857142857,0.0,0.0
BRA,South America,Brazil,2020-03-04,2.0,0.0,0.286,0.0,0.0,0.0,0.009,0.0,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.2857142857142857,0.0,0.0
BRA,South America,Brazil,2020-03-05,2.0,0.0,0.143,0.0,0.0,0.0,0.009,0.0,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.14285714285714285,0.0,0.0
BRA,South America,Brazil,2020-03-06,3.0,1.0,0.286,0.0,0.0,0.0,0.014,0.005,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,0.2857142857142857,0.0,0.0
BRA,South America,Brazil,2020-03-07,8.0,5.0,1.0,0.0,0.0,0.0,0.037,0.023,0.005,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,1.0,0.0,0.0
BRA,South America,Brazil,2020-03-08,13.0,5.0,1.714,0.0,0.0,0.0,0.06,0.023,0.008,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,1.7142857142857142,0.0,0.0
BRA,South America,Brazil,2020-03-09,19.0,6.0,2.429,0.0,0.0,0.0,0.088,0.028,0.011,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,2.4285714285714284,0.0,0.0
BRA,South America,Brazil,2020-03-10,25.0,6.0,3.286,0.0,0.0,0.0,0.116,0.028,0.015,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,3.2857142857142856,0.0,0.0
BRA,South America,Brazil,2020-03-11,25.0,0.0,3.286,0.0,0.0,0.0,0.116,0.0,0.015,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,11.11,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,3.2857142857142856,0.0,0.0
BRA,South America,Brazil,2020-03-12,34.0,9.0,4.571,0.0,0.0,0.0,0.158,0.042,0.021,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,28.7,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,4.571428571428571,0.0,0.0
BRA,South America,Brazil,2020-03-13,60.0,26.0,8.143,0.0,0.0,0.0,0.279,0.121,0.038,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,37.96,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,215313504.0,,,,,0.0,8.142857142857142,0.0,0.0
